"source","ident","start","end","label"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111035.809734,111039.355252,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111041.718931,111047.628128,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111051.055462,111054.837348,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111059.210154,111093.247129,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111073.628595,111191.457983,"mech_plane_prop"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111096.201727,111124.920425,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111134.493324,111138.511578,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111158.839215,111164.630229,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",111179.166853,111300,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",114642.782829,114646.77423,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",114685.191464,114693.922654,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",114709.015139,114711.010839,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",114872.038922,114874.658279,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",118291.44197,118364.243845,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",118393.434936,118436.694021,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",121880.539273,121885.111372,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",121908.323564,121917.819461,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",121949.12075,121957.08831,"mech_auto_truck"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",125599.413834,125700,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",42602.548544,42610.328312,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",42614.888865,42618.242213,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",42716.830641,42718.574382,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",42736.145925,42738.560336,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",42796.372054,42802.810482,"ambient_squeak"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",42823.332971,42824.137775,"ambient_scrape"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",42881.140479,42883.673988,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",46211.632944,46252.286243,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",46313.086437,46321.888997,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",46346.565025,46381.919568,"mech_plane_prop"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",46433.243783,46477.689494,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",46490.484472,46497.892091,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",49801.4068,49950.87925,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",53408.909811,53409.089203,"ambient_scraping"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",53495.526327,53496.004706,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",57074.912075,57175.498242,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",60674.733815,60734.664127,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",60772.929682,60853.59754,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",64201.4068,64305.861665,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",64326.450464,64374.549096,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",64452.485923,64499.563894,"mech_plane_prop"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67800,68100,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67853.97704,67881.38987,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67887.367104,67936.627754,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67933.758243,67934.469693,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67938.861317,67942.881032,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67948.240652,67948.711429,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67973.997404,67974.365263,"ambient_scraping"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67975.626495,67976.204559,"ambient_scraping"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",67989.956254,68002.936182,"ambient_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",68074.874937,68077.920228,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71400,71408.833979,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71412.935112,71413.313332,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71419.364846,71425.038141,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71426.324087,71430.257572,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71433.358973,71435.174427,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71448.185183,71464.221696,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71467.729516,71470.886579,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71472.696628,71496.648209,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71497.700564,71514.622419,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71504.056783,71518.579271,"mech_plane_prop"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71516.474562,71522.662405,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71524.93549,71532.049404,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71534.196207,71539.457978,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71541.520592,71549.308013,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71551.454816,71571.870487,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71573.722631,71576.795505,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71578.395083,71593.00176,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71594.895997,71601.168028,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71603.862055,71604.409279,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71606.598176,71612.238794,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71613.501619,71617.75313,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71619.352709,71621.625794,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71623.940973,71635.390587,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71630.802322,71699.836757,"mech_plane_prop"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71639.76838,71652.017783,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71654.92228,71665.908858,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71668.055661,71676.684965,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71678.789674,71690.618135,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",71692.38609,71699.415816,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",75000.558113,75055.270981,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",75019.422329,75021.319913,"ambient_squeak"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",75059.404822,75284.83466,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",75279.842713,75300,"mech_plane_prop"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",75290.560718,75299.663681,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78600,78627.722502,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78600.967219,78601.370226,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78602.522521,78608.425219,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78610.36756,78611.881072,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78615.135124,78615.589178,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78616.673862,78622.475659,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78622.097281,78622.475659,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78623.736919,78624.165748,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78626.309891,78626.511692,"ambient_scraping"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78627.47025,78634.583758,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78629.740519,78650.425188,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78637.408981,78637.661234,"ambient_scraping"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78637.78736,78647.877442,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78653.225186,78658.472029,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78660.590946,78676.482827,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78665.985676,78706.375484,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78680.972913,78685.538676,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78688.691827,78691.5675,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78693.459391,78698.580108,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78700.497223,78706.904426,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78710.536856,78717.120635,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78718.810723,78728.169275,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78732.028732,78750.493583,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78753.419707,78757.632316,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78759.978261,78760.331414,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78761.441323,78768.933209,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78770.825099,78772.389062,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78775.592664,78779.956624,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78788.810672,78793.023281,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78803.691062,78805.218383,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78807.612563,78813.309061,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78823.009618,78823.959034,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78832.689536,78832.854652,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78835.517145,78837.436617,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78847.549964,78865.733349,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78867.095555,78872.255425,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78870.08828,78871.409207,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78875.330708,78875.805417,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78877.394657,78877.683609,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78878.798142,78879.025176,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78880.4493,78882.802201,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78884.948708,78885.320218,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78886.826901,78887.280969,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",78895.330368,78895.681239,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82200,82204.898626,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82211.77031,82213.199076,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82218.914139,82219.662541,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82222.656145,82231.500887,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82237.147914,82239.189008,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82244.56389,82250.891282,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82253.680777,82255.245616,"ambient_squeak"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82255.585798,82258.171184,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82262.185336,82270.145603,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82270.621859,82350.904897,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82275.656558,82276.404959,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82279.874819,82284.705409,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82290.352436,82294.91088,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82302.054709,82306.409043,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82314.437347,82318.383463,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82326.34373,82333.28345,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82337.637784,82341.515863,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82348.999875,82352.673845,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82357.504435,82390.57016,"ambient_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82360.157857,82366.213103,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82371.247802,82427.922184,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82432.684737,82445.951849,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82452.075132,82467.315302,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82472.009818,82476.02397,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82479.153648,82480.174195,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82482.96369,82489.903411,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",82492.624869,82500,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",85812.684962,85816.078058,"ambient_rustle"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",85842.811169,85843.976516,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",85849.067243,85849.343246,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",85869.143526,85869.460441,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",85883.16238,85884.243622,"ambient_background"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",85887.244999,85899.36236,"mech_hum_traffic"
"2025-06-11 Lilian Dicentra","Lilian Martin - Dicentra/BTW/52/250415_1210",85889.444766,85890.581934,"ambient_background"
